"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"QT_VOTOS_NULO_TECNICO";"QT_VOTOS_ANULADO_SUB_JUDICE";"QT_VOTOS_SEM_CAND_P_VOTAR";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61743";"HOLAMBRA";"61743";"HOLAMBRA";"75";"11";"Prefeito";"11751";"30";"0";"11751";"30";"9482";"2269";"N";"8593";"331";"558";"0";"0";"0";"0";"0";"0";"23:32:42";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65498";"ITAPEVA";"65498";"ITAPEVA";"53";"13";"Vereador";"71587";"181";"11";"71587";"181";"51342";"20245";"N";"43884";"2803";"1512";"2907";"0";"0";"11";"225";"0";"23:32:32";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65293";"IRACEMÁPOLIS";"65293";"IRACEMÁPOLIS";"243";"11";"Prefeito";"17717";"49";"3";"17717";"49";"14172";"3545";"N";"13036";"421";"715";"0";"0";"0";"0";"0";"0";"23:00:08";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61115";"ÁGUAS DE SÃO PEDRO";"61115";"ÁGUAS DE SÃO PEDRO";"130";"11";"Prefeito";"3825";"12";"0";"3825";"12";"2939";"886";"N";"2751";"57";"131";"0";"0";"0";"0";"0";"0";"23:20:17";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63959";"ECHAPORÃ";"63959";"ECHAPORÃ";"15";"11";"Prefeito";"5290";"13";"0";"5290";"13";"4013";"1277";"N";"2547";"112";"238";"0";"0";"0";"1116";"0";"0";"15:40:00";"10/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67130";"MOGI DAS CRUZES";"67130";"MOGI DAS CRUZES";"74";"11";"Prefeito";"95891";"251";"19";"95891";"251";"67602";"28289";"N";"57253";"3761";"5895";"0";"0";"693";"0";"0";"0";"13:30:04";"05/05/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71994";"TRÊS FRONTEIRAS";"71994";"TRÊS FRONTEIRAS";"187";"11";"Prefeito";"5097";"13";"0";"5097";"13";"3751";"1346";"N";"2467";"500";"784";"0";"0";"0";"0";"0";"0";"23:10:27";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61131";"AGUDOS";"61131";"AGUDOS";"7";"13";"Vereador";"30093";"76";"2";"30093";"76";"22968";"7125";"N";"19994";"896";"1031";"1047";"0";"0";"0";"0";"0";"22:50:58";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"347";"11";"Prefeito";"171876";"422";"0";"171876";"422";"123198";"48678";"N";"101407";"7416";"14369";"0";"0";"6";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62693";"CABREÚVA";"62693";"CABREÚVA";"59";"11";"Prefeito";"33386";"88";"1";"33386";"88";"25474";"7912";"N";"23157";"847";"1470";"0";"0";"0";"0";"0";"0";"23:32:28";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61956";"BÁLSAMO";"61956";"BÁLSAMO";"72";"11";"Prefeito";"7410";"18";"0";"7410";"18";"6210";"1200";"N";"5929";"104";"177";"0";"0";"0";"0";"0";"0";"22:50:50";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71170";"SÃO SEBASTIÃO DA GRAMA";"71170";"SÃO SEBASTIÃO DA GRAMA";"229";"13";"Vereador";"8340";"22";"4";"8340";"22";"6510";"1830";"N";"5535";"313";"277";"385";"0";"0";"0";"0";"0";"22:40:56";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65994";"JAMBEIRO";"65994";"JAMBEIRO";"29";"11";"Prefeito";"4859";"14";"0";"4859";"14";"3853";"1006";"N";"3612";"108";"133";"0";"0";"0";"0";"0";"0";"17:30:23";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67890";"OSASCO";"67890";"OSASCO";"315";"13";"Vereador";"127526";"309";"1";"127526";"309";"91596";"35930";"N";"67722";"7039";"7853";"5326";"0";"2376";"2";"1278";"0";"14:15:00";"12/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"376";"11";"Prefeito";"239785";"603";"0";"239785";"603";"171691";"68094";"N";"140032";"12539";"19109";"0";"0";"11";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62197";"BAURU";"62197";"BAURU";"23";"13";"Vereador";"106577";"276";"10";"106577";"276";"72350";"34227";"N";"58595";"5146";"4721";"3724";"0";"164";"0";"0";"0";"10:15:00";"10/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69710";"RIVERSUL";"69710";"RIVERSUL";"56";"13";"Vereador";"4645";"12";"0";"4645";"12";"3664";"981";"N";"3220";"86";"140";"218";"0";"0";"0";"0";"0";"22:03:57";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"398";"13";"Vereador";"99064";"263";"0";"99064";"263";"72652";"26412";"N";"49995";"7357";"8517";"6463";"0";"128";"11";"181";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65234";"IPEÚNA";"65234";"IPEÚNA";"245";"11";"Prefeito";"5399";"17";"3";"5399";"17";"4152";"1247";"N";"3806";"112";"234";"0";"0";"0";"0";"0";"0";"23:30:30";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61352";"AMÉRICO DE CAMPOS";"61352";"AMÉRICO DE CAMPOS";"138";"11";"Prefeito";"4969";"13";"0";"4969";"13";"4241";"728";"N";"4103";"51";"87";"0";"0";"0";"0";"0";"0";"22:30:58";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61522";"ASPÁSIA";"61522";"ASPÁSIA";"427";"13";"Vereador";"1909";"6";"0";"1909";"6";"1684";"225";"N";"1582";"8";"34";"60";"0";"0";"0";"0";"0";"22:31:15";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61980";"NOVA CAMPINA";"61980";"NOVA CAMPINA";"53";"11";"Prefeito";"7077";"19";"2";"7077";"19";"5836";"1241";"N";"3632";"68";"156";"0";"0";"1980";"0";"0";"0";"12:15:03";"18/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65790";"ITU";"65790";"ITU";"59";"13";"Vereador";"121190";"306";"0";"121190";"306";"87502";"33688";"N";"71786";"4862";"5599";"4303";"0";"722";"230";"0";"0";"12:25:01";"25/05/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65412";"ITAJU";"65412";"ITAJU";"19";"11";"Prefeito";"3150";"8";"0";"3150";"8";"2528";"622";"N";"2419";"25";"84";"0";"0";"0";"0";"0";"0";"19:10:42";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70653";"SANTO ANTÔNIO DO PINHAL";"70653";"SANTO ANTÔNIO DO PINHAL";"314";"13";"Vereador";"6231";"18";"0";"6231";"18";"4788";"1443";"N";"4083";"208";"179";"318";"0";"0";"0";"0";"0";"01:00:41";"16/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61050";"AGUAÍ";"61050";"AGUAÍ";"122";"11";"Prefeito";"23247";"59";"0";"23247";"59";"17056";"6191";"N";"15181";"702";"1173";"0";"0";"0";"0";"0";"0";"22:40:35";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63614";"COTIA";"63614";"COTIA";"286";"13";"Vereador";"60331";"168";"3";"60331";"168";"48474";"11857";"N";"41566";"2307";"2435";"1990";"0";"0";"0";"176";"0";"23:32:24";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64777";"GUARULHOS";"64777";"GUARULHOS";"394";"13";"Vereador";"151068";"391";"8";"151068";"391";"123152";"27916";"N";"93379";"7219";"10414";"9865";"0";"1376";"224";"675";"0";"12:35:01";"29/01/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69310";"PRESIDENTE VENCESLAU";"69310";"PRESIDENTE VENCESLAU";"102";"13";"Vereador";"29040";"78";"0";"29040";"78";"20650";"8390";"N";"17468";"946";"933";"1181";"0";"0";"0";"122";"0";"22:50:29";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67091";"MIRASSOLÂNDIA";"67091";"MIRASSOLÂNDIA";"72";"11";"Prefeito";"3922";"10";"0";"3922";"10";"3299";"623";"N";"3177";"44";"78";"0";"0";"0";"0";"0";"0";"23:30:03";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61077";"ÁGUAS DA PRATA";"61077";"ÁGUAS DA PRATA";"122";"11";"Prefeito";"6284";"19";"1";"6284";"19";"4761";"1523";"N";"4416";"126";"219";"0";"0";"0";"0";"0";"0";"23:20:19";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63258";"CATIGUÁ";"63258";"CATIGUÁ";"179";"13";"Vereador";"5796";"15";"0";"5796";"15";"4875";"921";"N";"4160";"142";"272";"287";"0";"0";"14";"0";"0";"14:10:03";"04/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62340";"NANTES";"62340";"NANTES";"106";"13";"Vereador";"2332";"6";"0";"2332";"6";"1975";"357";"N";"1781";"13";"30";"108";"0";"43";"0";"0";"0";"13:40:00";"09/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61530";"APIAÍ";"61530";"APIAÍ";"10";"13";"Vereador";"20655";"56";"0";"20655";"56";"15218";"5437";"N";"12897";"554";"547";"953";"0";"0";"0";"267";"0";"15:20:00";"18/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63410";"COLINA";"63410";"COLINA";"178";"13";"Vereador";"14825";"37";"0";"14825";"37";"11204";"3621";"N";"9201";"359";"458";"612";"0";"574";"0";"0";"0";"14:55:00";"25/01/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"70998";"SÃO JOSÉ DOS CAMPOS";"282";"13";"Vereador";"80466";"220";"0";"80466";"220";"59826";"20640";"N";"49420";"3623";"3001";"3582";"0";"128";"0";"72";"0";"14:40:00";"16/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61026";"BOREBI";"61026";"BOREBI";"161";"11";"Prefeito";"2179";"6";"2";"2179";"6";"1855";"324";"N";"1736";"28";"91";"0";"0";"0";"0";"0";"0";"00:40:02";"16/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61956";"BÁLSAMO";"61956";"BÁLSAMO";"72";"13";"Vereador";"7410";"18";"0";"7410";"18";"6210";"1200";"N";"5629";"164";"163";"254";"0";"0";"0";"0";"0";"15:50:00";"23/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"70998";"SÃO JOSÉ DOS CAMPOS";"127";"13";"Vereador";"137421";"368";"23";"137421";"368";"98183";"39238";"N";"79637";"5671";"5029";"7097";"0";"483";"28";"238";"0";"14:40:00";"16/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63274";"CEDRAL";"63274";"CEDRAL";"312";"11";"Prefeito";"7224";"18";"0";"7224";"18";"5752";"1472";"N";"5310";"157";"285";"0";"0";"0";"0";"0";"0";"19:21:18";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"246";"11";"Prefeito";"116443";"287";"15";"116443";"287";"79343";"37100";"N";"71923";"2498";"4915";"0";"0";"7";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70556";"SANTO ANASTÁCIO";"70556";"SANTO ANASTÁCIO";"117";"13";"Vereador";"14963";"37";"0";"14963";"37";"11276";"3687";"N";"9549";"504";"629";"556";"0";"34";"0";"4";"0";"15:00:02";"11/03/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61697";"AREIAS";"61697";"AREIAS";"42";"11";"Prefeito";"3099";"9";"2";"3099";"9";"2716";"383";"N";"2565";"40";"111";"0";"0";"0";"0";"0";"0";"22:51:47";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61336";"AMÉRICO BRASILIENSE";"61336";"AMÉRICO BRASILIENSE";"239";"13";"Vereador";"27994";"69";"1";"27994";"69";"21191";"6803";"N";"17757";"938";"1433";"1063";"0";"0";"0";"0";"0";"22:50:08";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61905";"SÃO LOURENÇO DA SERRA";"61905";"SÃO LOURENÇO DA SERRA";"201";"13";"Vereador";"12168";"32";"0";"12168";"32";"9477";"2691";"N";"8069";"396";"356";"493";"0";"0";"55";"108";"0";"18:20:00";"20/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69019";"POMPÉIA";"69019";"POMPÉIA";"99";"13";"Vereador";"16691";"41";"0";"16691";"41";"13245";"3446";"N";"11977";"319";"468";"479";"0";"0";"2";"0";"0";"22:40:18";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71056";"SÃO MIGUEL ARCANJO";"71056";"SÃO MIGUEL ARCANJO";"318";"11";"Prefeito";"25409";"73";"5";"25409";"73";"18927";"6482";"N";"17359";"531";"1037";"0";"0";"0";"0";"0";"0";"23:00:19";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"253";"11";"Prefeito";"217680";"545";"17";"217680";"545";"152858";"64822";"N";"131370";"6954";"14525";"0";"0";"9";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"4";"11";"Prefeito";"160222";"392";"1";"160222";"392";"107143";"53079";"N";"93881";"4402";"8845";"0";"0";"15";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"375";"11";"Prefeito";"245813";"610";"0";"245813";"610";"178568";"67245";"N";"144999";"12708";"20853";"0";"0";"8";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"421";"11";"Prefeito";"141694";"353";"4";"141694";"353";"104141";"37553";"N";"84134";"7526";"12466";"0";"0";"15";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"327";"13";"Vereador";"116369";"296";"3";"116369";"296";"82024";"34345";"N";"56585";"7390";"8972";"8740";"0";"75";"22";"240";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"250";"13";"Vereador";"165814";"418";"3";"165814";"418";"113876";"51938";"N";"82609";"8018";"9654";"12775";"0";"319";"36";"465";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71773";"TAQUARITUBA";"71773";"TAQUARITUBA";"236";"13";"Vereador";"16998";"37";"0";"16998";"37";"13556";"3442";"N";"11613";"739";"485";"719";"0";"0";"0";"0";"0";"22:50:06";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"72230";"VALENTIM GENTIL";"72230";"VALENTIM GENTIL";"147";"11";"Prefeito";"10096";"25";"0";"10096";"25";"7720";"2376";"N";"7030";"251";"439";"0";"0";"0";"0";"0";"0";"23:31:34";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70394";"SANTA LÚCIA";"70394";"SANTA LÚCIA";"239";"13";"Vereador";"6885";"19";"0";"6885";"19";"5378";"1507";"N";"4644";"158";"311";"164";"0";"0";"0";"101";"0";"23:31:34";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62391";"BOITUVA";"62391";"BOITUVA";"369";"13";"Vereador";"44152";"108";"2";"44152";"108";"31786";"12366";"N";"25789";"1810";"2091";"1725";"0";"200";"171";"0";"0";"13:40:00";"16/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62510";"BRAGANÇA PAULISTA";"62510";"BRAGANÇA PAULISTA";"298";"13";"Vereador";"22646";"57";"0";"22646";"57";"16936";"5710";"N";"13033";"1344";"1157";"961";"0";"0";"0";"441";"0";"23:31:37";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63053";"CAPÃO BONITO";"63053";"CAPÃO BONITO";"37";"11";"Prefeito";"36212";"102";"4";"36212";"102";"25684";"10528";"N";"23582";"963";"1139";"0";"0";"0";"0";"0";"0";"23:31:37";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64254";"FRANCA";"64254";"FRANCA";"291";"13";"Vereador";"120393";"317";"10";"120393";"317";"84510";"35883";"N";"66807";"6773";"4913";"5000";"0";"655";"350";"12";"0";"15:35:00";"15/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65358";"ITABERÁ";"65358";"ITABERÁ";"53";"11";"Prefeito";"14108";"40";"10";"14108";"40";"11013";"3095";"N";"10216";"313";"484";"0";"0";"0";"0";"0";"0";"22:42:04";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62120";"PRACINHA";"62120";"PRACINHA";"69";"11";"Prefeito";"1300";"4";"0";"1300";"4";"1161";"139";"N";"1115";"13";"33";"0";"0";"0";"0";"0";"0";"20:09:59";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62936";"CAMPO LIMPO PAULISTA";"62936";"CAMPO LIMPO PAULISTA";"344";"13";"Vereador";"60354";"173";"0";"60354";"173";"45483";"14871";"N";"37929";"2257";"3214";"1923";"0";"0";"0";"160";"0";"23:32:08";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65374";"ITAÍ";"65374";"ITAÍ";"301";"13";"Vereador";"17350";"41";"0";"17350";"41";"13543";"3807";"N";"11866";"535";"385";"754";"0";"0";"3";"0";"0";"23:32:17";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61492";"APARECIDA";"61492";"APARECIDA";"190";"13";"Vereador";"28293";"70";"1";"28293";"70";"21635";"6658";"N";"17918";"956";"747";"1117";"0";"0";"7";"890";"0";"23:00:48";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63436";"COLÔMBIA";"63436";"COLÔMBIA";"21";"13";"Vereador";"5812";"14";"0";"5812";"14";"4814";"998";"N";"4459";"35";"113";"207";"0";"0";"0";"0";"0";"19:10:01";"27/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61786";"BOM SUCESSO DE ITARARÉ";"61786";"BOM SUCESSO DE ITARARÉ";"57";"11";"Prefeito";"3270";"9";"0";"3270";"9";"2801";"469";"N";"2705";"29";"67";"0";"0";"0";"0";"0";"0";"23:20:56";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61182";"EMBAÚBA";"61182";"EMBAÚBA";"171";"11";"Prefeito";"2415";"6";"0";"2415";"6";"2158";"257";"N";"2114";"19";"25";"0";"0";"0";"0";"0";"0";"22:40:52";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69094";"POPULINA";"69094";"POPULINA";"233";"13";"Vereador";"3759";"9";"0";"3759";"9";"3214";"545";"N";"2970";"36";"83";"125";"0";"0";"0";"0";"0";"23:31:33";"15/11/2020"
